time,VMDR,VTZA,VTPK,VZMX,VHM0
2023-10-08T15:38:22Z,180.41,1.85,4.43,0.3,0.18
2023-10-08T16:38:22Z,136.08,2.08,4.18,0.28,0.19
2023-10-08T17:38:22Z,192.52,1.76,4.31,0.27,0.19
2023-10-08T18:38:22Z,147.84,2.22,5.52,0.29,0.19
2023-10-08T19:38:22Z,203.67,2.1,5.1,0.27,0.17
2023-10-08T20:38:22Z,184.82,1.92,4.6,0.22,0.15
2023-10-08T21:38:22Z,185.6,2.09,4.27,0.18,0.11
2023-10-08T22:38:22Z,164.02,1.52,3.91,0.16,0.12
2023-10-08T23:38:22Z,110.28,2.25,7.64,0.17,0.14
2023-10-09T00:38:22Z,169.93,1.85,4.3,0.18,0.13
2023-10-09T01:38:22Z,141.84,1.99,4.37,0.18,0.12
2023-10-09T02:38:22Z,159.28,1.67,4.72,0.16,0.12
2023-10-09T03:38:22Z,142.75,1.94,7.4,0.21,0.15
2023-10-09T04:38:22Z,172.82,1.87,4.73,0.21,0.15
2023-10-09T05:38:22Z,162.87,1.84,7.29,0.21,0.15
2023-10-09T06:38:22Z,152.76,1.81,5.31,0.28,0.17
2023-10-09T07:38:22Z,129.57,1.96,5.41,0.27,0.16
2023-10-09T08:38:22Z,165.7,2.25,3.66,0.25,0.16
2023-10-09T09:38:22Z,171.91,1.97,3.53,0.2,0.16
2023-10-09T10:38:22Z,206.59,1.76,1.72,0.27,0.19
2023-10-09T11:38:22Z,204.09,1.78,1.85,0.3,0.23
2023-10-09T12:38:22Z,177.92,1.84,2.09,0.48,0.26
2023-10-09T13:38:22Z,127.09,2.02,2.22,0.52,0.31
2023-10-09T14:38:22Z,161.63,2.01,2.42,0.48,0.31
2023-10-09T15:38:22Z,203.54,2,2.55,0.45,0.31
2023-10-09T16:38:22Z,203.58,2.08,2.53,0.46,0.33
2023-10-09T17:38:22Z,145.91,2.09,2.82,0.54,0.36
2023-10-09T18:38:22Z,133.12,2.22,2.86,0.54,0.36
2023-10-09T19:38:22Z,177.88,2.42,2.97,0.53,0.39
2023-10-09T20:38:22Z,184.04,2.37,3.13,0.62,0.37
2023-10-09T21:38:22Z,198.44,2.3,3.08,0.46,0.32
2023-10-09T22:38:22Z,212.01,2.33,3.07,0.46,0.31
2023-10-09T23:38:22Z,191.39,2.3,3.05,0.45,0.29
2023-10-10T00:38:22Z,206.57,2.33,3.03,0.42,0.29
2023-10-10T01:38:22Z,180.97,2.29,2.99,0.4,0.25
2023-10-10T02:38:22Z,182.4,2.33,2.9,0.44,0.24
2023-10-10T03:38:22Z,189.45,2.18,3.01,0.38,0.22
2023-10-10T04:38:22Z,186.15,2.12,3.09,0.38,0.22
2023-10-10T05:38:22Z,165.1,2.11,3.09,0.33,0.23
2023-10-10T06:38:22Z,168.1,2.12,3.03,0.36,0.23
2023-10-10T07:38:22Z,193.68,2.13,2.92,0.38,0.24
2023-10-10T08:38:22Z,183.19,2.15,2.87,0.35,0.24
2023-10-10T09:38:22Z,169.85,2.03,2.74,0.48,0.27
2023-10-10T10:38:22Z,164.59,2.03,2.22,0.48,0.32
2023-10-10T11:38:22Z,192.37,2.02,2.52,0.48,0.32
2023-10-10T12:38:22Z,165.65,1.98,2.44,0.49,0.36
2023-10-10T13:38:22Z,176.75,2.06,2.48,0.6,0.34
2023-10-10T14:38:22Z,161.1,2.08,2.52,0.5,0.35
2023-10-10T15:38:22Z,175.83,2.11,2.53,0.58,0.39
2023-10-10T16:38:22Z,157.63,2.12,2.83,0.58,0.37
2023-10-10T17:38:22Z,185.74,2.05,2.85,0.61,0.37
2023-10-10T18:38:22Z,162.84,2.24,2.83,0.53,0.37
2023-10-10T19:38:22Z,150.68,2.15,2.83,0.44,0.32
2023-10-10T20:38:22Z,142.84,2.3,3.01,0.43,0.29
2023-12-05T14:40:11Z,119.87,4,5.2,0.7,0.55
2023-12-05T15:40:11Z,120.49,3.23,5.25,0.88,0.6
2023-12-05T16:40:11Z,112.43,4.56,6.24,0.9,0.61
2023-12-05T17:40:11Z,111.31,3.96,6.44,0.92,0.61
2023-12-05T18:40:11Z,111.67,3.46,6.74,0.8,0.6
2023-12-05T19:40:11Z,119.14,3.82,6.23,0.82,0.57
2023-12-05T20:40:11Z,122.69,4.24,6.92,0.89,0.62
2023-12-05T21:40:11Z,118.85,3.51,6.99,0.91,0.6
2023-12-05T22:40:11Z,124.96,3.95,6.06,0.81,0.57
2023-12-05T23:40:11Z,121.1,3.41,6.64,0.93,0.55
2023-12-06T00:40:11Z,120.64,3.33,6.61,0.82,0.53
2023-12-06T01:40:11Z,124.44,2.88,6.06,0.7,0.47
2023-12-06T02:40:11Z,127.42,2.91,6.63,0.68,0.46
2023-12-06T03:40:11Z,123.9,2.74,6.41,0.72,0.47
2023-12-06T04:40:11Z,125.53,2.44,6.18,0.67,0.45
2023-12-06T05:40:11Z,130.31,2.69,6.18,0.73,0.45
2023-12-06T06:40:11Z,125.69,2.6,6.06,0.7,0.41
2023-12-06T07:40:11Z,125.21,2.97,5.12,0.58,0.34
2023-12-06T08:40:11Z,118.6,2.57,6.16,0.54,0.38
2023-12-06T09:40:11Z,122.47,3.02,5.36,0.54,0.34
2023-12-06T10:40:11Z,125.89,3.13,5.61,0.62,0.31
2023-12-06T11:40:11Z,119.59,3.15,5.29,0.47,0.3
2023-12-06T12:40:11Z,104.64,2.8,5.48,0.5,0.29
2023-12-06T13:40:11Z,112.85,2.54,5.71,0.49,0.32
2023-12-06T14:40:11Z,109.32,3.01,5.55,0.65,0.41
2023-12-06T15:40:11Z,112.57,2.99,5.05,0.6,0.41
2023-12-06T16:40:11Z,101.55,3.48,5.28,0.79,0.47
2023-12-06T17:40:11Z,101.08,3.48,5.41,0.73,0.51
2023-12-06T18:40:11Z,104.62,3.25,5.38,0.82,0.47
2023-12-06T19:40:11Z,100.14,3.35,5.27,0.89,0.56
2023-12-06T20:40:11Z,100.18,3.21,5.29,0.76,0.48
2023-12-06T21:40:11Z,100.83,2.94,5.34,0.78,0.46
2023-12-06T22:40:11Z,101.57,3.18,5.1,0.68,0.44
2023-12-06T23:40:11Z,105.94,2.67,5.1,0.52,0.4
2023-12-07T00:40:11Z,103.75,2.97,5.22,0.62,0.41
2023-12-07T01:40:11Z,105.52,3.2,5.32,0.59,0.38
2023-12-07T02:40:11Z,107.77,3.12,5.17,0.53,0.35
2023-12-07T03:40:11Z,115.95,2.89,5.6,0.48,0.32
2023-12-07T04:40:11Z,114.38,3.22,5.09,0.49,0.31
2023-12-07T05:40:11Z,122.55,3.41,5.94,0.4,0.3
2023-12-07T06:40:11Z,117.04,3.13,6.25,0.45,0.3
2023-12-07T07:40:11Z,112.84,2.99,5.73,0.41,0.32
2023-12-07T08:40:11Z,114.94,2.93,5.3,0.4,0.29
2023-12-07T09:40:11Z,124.87,3.16,5.64,0.47,0.29
2023-12-07T10:40:11Z,131.24,2.67,5.5,0.43,0.29
2023-12-07T11:40:11Z,125.86,2.63,6.46,0.48,0.32
2023-12-07T12:40:11Z,126.57,2.04,5.99,0.47,0.34
2023-12-07T13:40:11Z,136.39,2.09,5.59,0.54,0.31
2023-12-07T14:40:11Z,123.28,2.23,2.24,0.54,0.41
2023-12-07T15:40:11Z,120.32,2.29,2.64,0.69,0.44
2023-12-07T16:40:11Z,131.11,2.36,2.89,0.69,0.51
2023-12-07T17:40:11Z,121.1,2.42,2.97,0.85,0.53
2023-12-07T18:40:11Z,145.37,2.69,3.19,0.77,0.54
2023-12-07T19:40:11Z,156.94,2.65,3.53,0.77,0.52
2023-12-07T20:40:11Z,161.46,2.93,3.68,0.81,0.59
2023-12-07T21:40:11Z,172.93,2.95,4.18,0.91,0.63
2023-12-07T22:40:11Z,181.68,2.72,4.2,0.83,0.59
2023-12-07T23:40:11Z,172.23,3.05,4.17,0.78,0.56
2023-12-08T00:40:11Z,174.81,3.32,4.22,0.96,0.65
2023-12-08T01:40:11Z,165.63,3.06,4.77,1.02,0.69
2023-12-08T02:40:11Z,176.13,3.28,5.17,1.11,0.74
2023-12-08T03:40:11Z,189.45,3.84,5.72,1.48,0.94
2023-12-08T04:40:11Z,188.95,3.96,5.54,1.38,0.92
2023-12-08T05:40:11Z,188.9,3.83,5.7,1.66,0.98
2023-12-08T06:40:11Z,192.39,4.03,5.57,1.44,0.86
2023-12-08T07:40:11Z,193.08,4.12,5.64,1.39,0.92
2023-12-08T08:40:11Z,187.53,3.99,5.48,1.22,0.8
2023-12-08T09:40:11Z,189.41,3.69,5.56,1.58,0.92
2023-12-08T10:40:11Z,201.18,3.17,5.1,1.18,0.79
2023-12-08T11:40:11Z,200.08,3.41,5.08,1.14,0.72
2023-12-08T12:40:11Z,194.02,3.12,5.31,1.04,0.72
2023-12-08T13:40:11Z,192.42,3.13,5.36,1.12,0.69
2023-12-08T14:40:11Z,195.54,3.72,5.36,1.16,0.69
2023-12-08T15:40:11Z,207.74,3.88,5.2,1.06,0.7
2023-12-08T16:40:11Z,207.33,3.48,5.31,0.92,0.73
2023-12-08T17:40:11Z,202.6,3.14,5.06,1.04,0.72
2023-12-08T18:40:11Z,212.16,3.18,5.19,1.11,0.72
2023-12-08T19:40:11Z,214.18,3.12,3.8,1.26,0.77
2023-12-08T20:40:11Z,213.4,3.34,3.89,1.03,0.66
2023-12-08T21:40:11Z,218.02,3.59,4.32,0.95,0.69
2023-12-08T22:40:11Z,214.99,3.47,4.97,1.02,0.76
2023-12-08T23:40:11Z,211.05,3.4,4.56,0.95,0.64
2023-12-09T00:40:11Z,223.49,3.83,4.72,1.01,0.73
2023-12-09T01:40:11Z,219.55,3.7,4.6,1.16,0.72
2023-12-09T02:40:11Z,207.02,3.54,4.67,1.01,0.65
2023-12-09T03:40:11Z,174.89,3.3,4,0.91,0.57
2023-12-09T04:40:11Z,184.21,3.49,4.92,0.96,0.56
2023-12-09T05:40:11Z,179.84,3.51,4.62,1.03,0.69
2023-12-09T06:40:11Z,165.15,3.76,8.29,1.11,0.72
2023-12-09T07:40:11Z,130.42,3.87,8.35,1,0.68
2023-12-09T08:40:11Z,129.31,4.25,8.56,1.36,0.81
2023-12-09T09:40:11Z,122.92,4.97,8.56,1.04,0.79
2023-12-09T10:40:11Z,124.25,4.33,7.97,1.23,0.76
2023-12-09T11:40:11Z,127.74,4.6,8.03,1.17,0.75
2023-12-09T12:40:11Z,147.42,4,8.28,1.27,0.84
2023-12-09T13:40:11Z,182.77,4.1,4.48,1.3,1.07
2023-12-09T14:40:11Z,192.17,3.44,4.23,1.36,0.95
2023-12-09T15:40:11Z,172.94,3.68,3.95,1.29,0.96
2023-12-09T16:40:11Z,172.19,3.55,3.93,1.43,0.87
2023-12-09T17:40:11Z,171.8,3.47,4.08,1.02,0.78
2023-12-09T18:40:11Z,162.76,3.6,7.4,1.24,0.79
2023-12-09T19:40:11Z,165.74,3.69,7.36,1.23,0.74
2023-12-09T20:40:11Z,166.85,4.03,3.91,0.95,0.81
2023-12-09T21:40:11Z,169.72,3.69,4.29,1.09,0.79
2023-12-09T22:40:11Z,170.17,3.23,4.21,1.19,0.81
2023-12-09T23:40:11Z,177.52,3.22,4.3,1.19,0.86
2023-12-10T00:40:11Z,185.51,3.41,4.06,1.24,0.81
2023-12-10T01:40:11Z,173.97,3.57,4.63,0.95,0.67
2023-12-10T02:40:11Z,172.22,3.96,5.02,0.96,0.74
2023-12-10T03:40:11Z,189.94,3.74,4.51,0.89,0.66
2023-12-10T04:40:11Z,182.51,3.69,4.29,0.96,0.72
2023-12-10T05:40:11Z,182.66,3.82,5.22,1.23,0.69
2023-12-10T06:40:11Z,181.29,3.88,5.12,0.95,0.64
2023-12-10T07:40:11Z,186.61,3.62,5.06,1.09,0.65
2023-12-10T08:40:11Z,185.01,3.29,5.18,0.91,0.6
2023-12-10T09:40:11Z,182.15,3.66,5.15,0.94,0.69
2023-12-10T10:40:11Z,187.3,3.86,5.03,0.91,0.6
2023-12-10T11:40:11Z,185.6,3.51,5.07,0.82,0.53
2023-12-10T12:40:11Z,173.18,3.47,5.72,0.65,0.52
2023-12-10T13:40:11Z,172.38,3.44,6.09,0.76,0.51
2023-12-10T14:40:11Z,172.73,3.26,5.41,0.79,0.49
2023-12-10T15:40:11Z,170.31,3.65,5.57,0.6,0.44
2023-12-10T16:40:11Z,167.21,3.61,5.49,0.59,0.48
2023-12-10T17:40:11Z,163.66,3.39,5.62,0.85,0.49
2023-12-10T18:40:11Z,156.2,3.88,5.04,0.64,0.46
2023-12-10T19:40:11Z,158.66,3.91,5.09,0.73,0.5
2023-12-10T20:40:11Z,161.29,3.41,4.85,0.75,0.44
2023-12-10T21:40:11Z,160.6,3.85,5,0.77,0.46
2023-12-10T22:40:11Z,158.27,3.53,4.38,0.6,0.42
2023-12-10T23:40:11Z,161.6,3.49,4.88,0.55,0.42
2023-12-11T00:40:11Z,158.79,2.83,4.23,0.6,0.39
2023-12-11T01:40:11Z,159.72,2.73,4.25,0.63,0.4
2023-12-11T02:40:11Z,164.04,3.42,4.22,0.53,0.4
2023-12-11T03:40:11Z,153.61,2.27,4.52,0.57,0.43
2023-12-11T04:40:11Z,153.54,2.51,4.32,0.55,0.41
2023-12-11T05:40:11Z,164.69,2.69,4.47,0.61,0.44
2023-12-11T06:40:11Z,168.25,2.88,5.2,0.61,0.43
2023-12-11T07:40:11Z,188.65,2.55,4.17,0.76,0.49
2023-12-11T08:40:11Z,170.53,2.52,3.75,0.61,0.41
2023-12-11T09:40:11Z,157.49,2.66,5.41,0.54,0.36
2023-12-11T10:40:11Z,165.87,2.75,5.29,0.6,0.37
2023-12-11T11:40:11Z,167.08,2.82,4.97,0.53,0.39
2023-12-11T12:40:11Z,183.93,3.04,4.37,0.62,0.38
2023-12-11T13:40:11Z,192.37,2.54,4.07,0.69,0.52
2023-12-11T14:40:11Z,188.71,2.65,4.13,0.67,0.49
2023-12-11T15:40:11Z,185.86,2.75,4.71,0.87,0.59
2023-12-11T16:40:11Z,189.01,2.91,4.69,0.77,0.51
2023-12-11T17:40:11Z,186,2.93,4.6,0.75,0.53
2023-12-11T18:40:11Z,184.02,2.84,4.51,0.7,0.48
2023-12-11T19:40:11Z,181.62,2.77,4.67,0.79,0.51
2023-12-11T20:40:11Z,175.64,2.73,4.45,0.77,0.48
2023-12-11T21:40:11Z,182.69,2.88,4.23,0.69,0.45
2023-12-11T22:40:11Z,185.74,2.91,3.72,0.59,0.44
2023-12-11T23:40:11Z,189.28,2.85,3.57,0.74,0.48
2023-12-12T00:40:11Z,177.43,2.71,3.5,0.6,0.4
2023-12-12T01:40:11Z,176.81,2.71,3.92,0.7,0.4
2023-12-12T02:40:11Z,169.58,3,3.31,0.56,0.37
2023-12-12T03:40:11Z,175.9,3.18,4.52,0.49,0.36
2023-12-12T04:40:11Z,183.99,2.45,3.19,0.54,0.36
2023-12-12T05:40:11Z,188.63,2.57,4.34,0.56,0.36
2023-12-12T06:40:11Z,175.42,2.52,4.47,0.5,0.35
2023-12-12T07:40:11Z,174.71,2.34,4.55,0.51,0.35
2023-12-12T08:40:11Z,181.17,2.41,4.5,0.52,0.36
2023-12-12T09:40:11Z,177.02,2.07,4.56,0.44,0.34
2023-12-12T10:40:11Z,180.09,2.25,4.38,0.43,0.31
2023-12-12T11:40:11Z,200.22,2.5,3.83,0.51,0.38
2023-12-12T12:40:11Z,192.04,2.67,4.42,0.57,0.37
2023-12-12T13:40:11Z,204.25,2.88,3.86,0.64,0.44
2023-12-12T14:40:11Z,196.86,2.83,4.02,0.68,0.43
2023-12-12T15:40:11Z,209.96,2.76,4.19,0.77,0.49
2023-12-12T16:40:11Z,187.81,2.68,4.2,0.7,0.46
2023-12-12T17:40:11Z,188.1,2.89,5.04,0.71,0.5
2023-12-13T13:45:31Z,215.08,3.28,5.53,1.54,0.98
2023-12-13T14:45:31Z,218.98,3.46,5.07,1.4,0.93
2023-12-13T15:45:31Z,213.28,3.26,5.34,1.2,0.92
2023-12-13T16:45:31Z,0,0.94,220.83,244.33,0.91
2023-12-14T08:32:20Z,210.39,2.77,3.87,0.83,0.53
2023-12-14T09:32:20Z,195.8,3,3.39,0.78,0.55
2023-12-14T10:32:20Z,189.9,2.95,3.17,0.99,0.6
2023-12-14T11:32:20Z,171.14,2.98,7.38,0.82,0.53
2023-12-14T12:32:20Z,168.82,2.82,7.53,0.82,0.56
2023-12-14T13:32:20Z,164.72,2.74,7.3,0.81,0.58
2023-12-14T14:32:20Z,161.49,2.83,3.4,0.91,0.63
2023-12-14T15:32:20Z,173.32,3.1,3.73,0.9,0.64
2023-12-14T16:32:20Z,156.09,3.04,7.76,0.82,0.61
2023-12-14T17:32:20Z,150.69,3.44,7.79,0.85,0.63
2023-12-14T18:32:20Z,144.76,3.4,8.18,0.99,0.66
2023-12-14T19:32:20Z,155.14,3.37,7.45,0.96,0.65
2023-12-14T20:32:20Z,164.32,3.26,7.84,0.84,0.62
2023-12-14T21:32:20Z,145.11,3.51,8.12,0.85,0.66
2023-12-14T22:32:20Z,135.58,3.6,8.38,0.68,0.58
2023-12-14T23:32:20Z,129.97,3.52,7.89,0.93,0.6
2023-12-15T00:32:20Z,127.93,4.08,8.25,1,0.65
2023-12-15T01:32:20Z,127.96,4.09,8.18,0.86,0.63
2023-12-15T02:32:20Z,117.27,3.79,8.74,0.78,0.55
2023-12-15T03:32:20Z,122.2,4.56,5.95,0.98,0.63
2023-12-15T04:32:20Z,126.34,4.77,7.78,0.8,0.62
2023-12-15T05:32:20Z,131.88,4.86,8.96,0.79,0.61
2023-12-15T06:32:20Z,126.39,4.18,8.84,0.99,0.64
2023-12-15T07:32:20Z,128.41,4.52,7.8,1.09,0.66
2023-12-15T08:32:20Z,128.52,4.75,8.62,0.93,0.64
2023-12-15T09:32:20Z,136.12,4.56,8.83,0.94,0.66
2023-12-15T10:32:20Z,128.26,4.39,9.37,0.79,0.64
2023-12-15T11:32:20Z,127.07,4.41,8.94,1.02,0.63
2023-12-15T12:32:20Z,126.39,4.5,8.88,1,0.63
2023-12-15T13:32:20Z,126.6,4.99,8.2,0.94,0.69
2023-12-15T14:32:20Z,129.6,4.58,8.82,0.85,0.64
2023-12-15T15:32:20Z,123.09,4.35,5.93,0.84,0.61
2023-12-15T16:32:20Z,117.36,4.56,9.27,0.84,0.59
2023-12-15T17:32:20Z,126.34,5.05,8.79,0.92,0.63
2023-12-15T18:32:20Z,114.36,3.69,7.49,0.83,0.61
2023-12-15T19:32:20Z,124.3,4.19,8.83,1.07,0.65
2023-12-15T20:32:20Z,118.07,4.02,9.01,1,0.64
2023-12-15T21:32:20Z,119.11,4,5.99,0.85,0.61
2023-12-15T22:32:20Z,123.36,4.32,7.07,0.84,0.65
2023-12-15T23:32:20Z,124.39,4.02,7.15,0.96,0.67
2023-12-16T00:32:20Z,128.25,4.1,7.2,1,0.63
2023-12-16T01:32:20Z,126.78,4.51,7.28,0.98,0.67
2023-12-16T02:32:20Z,115.07,3.29,7.63,0.84,0.59
2023-12-16T03:32:20Z,125.98,3.59,7.57,0.95,0.67
2023-12-16T04:32:20Z,117.4,3.73,7.28,1.12,0.69
2023-12-16T05:32:20Z,112.67,3.43,7.19,1.03,0.67
2023-12-16T06:32:20Z,113.35,3.53,7.29,1.11,0.77
2023-12-16T07:32:20Z,109.08,4.09,7.05,1.28,0.83
2023-12-16T08:32:20Z,107.99,3.77,7.2,1.06,0.76
2023-12-16T09:32:20Z,111.49,3.53,7.74,1.03,0.68
2023-12-16T10:32:20Z,111.66,3.84,6.78,1.21,0.71
2023-12-16T11:32:20Z,116.58,4.79,7.82,0.98,0.7
2023-12-16T12:32:20Z,113.92,4.85,6.84,0.98,0.66
2023-12-16T13:32:20Z,115.28,4.36,6.67,0.9,0.67
2023-12-16T14:32:20Z,111.75,5.13,7.67,1.07,0.72
2023-12-16T15:32:20Z,110.69,5,7.06,1.05,0.68
2023-12-16T16:32:20Z,111.69,5.31,7.51,0.98,0.75
2023-12-16T17:32:20Z,106.98,5.32,7.05,1.49,0.85
2023-12-16T18:32:20Z,101.8,5.02,6.57,1.18,0.9
2023-12-16T19:32:20Z,101.84,5,6.72,1.41,0.82
2023-12-16T20:32:20Z,102.32,4.45,7,1.15,0.78
2023-12-16T21:32:20Z,106.27,4.57,6.31,0.93,0.74
2023-12-16T22:32:20Z,105.43,4.06,6.16,1.11,0.71
2023-12-16T23:32:20Z,106.16,4.11,6.99,1.15,0.72
2023-12-17T00:32:20Z,106.3,3.45,4.75,1.06,0.65
2023-12-17T01:32:20Z,105.03,3.6,5.16,0.92,0.66
2023-12-17T02:32:20Z,108.53,3.37,5.81,0.85,0.59
2023-12-17T03:32:20Z,116.57,3.19,7.27,1.01,0.59
2023-12-18T08:46:38Z,110.5,3.83,6.93,0.88,0.58
2023-12-18T09:46:38Z,114.46,4.38,6.61,0.89,0.55
2023-12-18T10:46:38Z,116.54,4.45,6.19,0.63,0.43
2023-12-18T11:46:38Z,116.01,4.68,6.66,0.69,0.51
2023-12-18T12:46:38Z,114.19,4.27,7.04,0.68,0.45
2023-12-18T13:46:38Z,114.56,3.9,6.21,0.82,0.45
2023-12-18T14:46:38Z,116.12,4.48,6.25,0.78,0.47
2023-12-18T15:46:38Z,120.2,4.39,6.11,0.61,0.37
2023-12-18T16:46:38Z,121.74,4.3,6.2,0.48,0.35
2023-12-18T17:46:38Z,115.56,3.76,5.77,0.5,0.37
2023-12-18T18:46:38Z,124.48,4.06,5.98,0.55,0.32
2023-12-18T19:46:38Z,115.18,4.23,5.88,0.52,0.31
2023-12-18T20:46:38Z,119.12,4.49,6.08,0.5,0.37
2023-12-18T21:46:38Z,124.87,3.97,5.26,0.49,0.31
2023-12-18T22:46:38Z,119.32,3.69,5.93,0.48,0.36
2023-12-18T23:46:38Z,123.23,3.88,6.36,0.42,0.3
2023-12-19T00:46:38Z,119.98,3.37,5.37,0.45,0.3
2023-12-19T01:46:38Z,121.73,2.98,6.33,0.46,0.28
2023-12-19T02:46:38Z,124.29,3.46,6.01,0.46,0.32
2023-12-19T03:46:38Z,127.89,3.13,6,0.59,0.36
2023-12-19T04:46:38Z,118.84,3,5.69,0.44,0.31
2023-12-19T05:46:38Z,128.97,3.1,5.94,0.52,0.33
2023-12-19T06:46:38Z,126.84,3.49,8.37,0.42,0.33
2023-12-19T07:46:38Z,118.31,3.44,7.22,0.53,0.35
2023-12-19T08:46:38Z,127.58,3.81,7.23,0.57,0.37
2023-12-19T09:46:38Z,128.23,4.92,7.5,0.63,0.41
2023-12-19T10:46:38Z,128.81,4.19,7.98,0.62,0.43
2023-12-19T11:46:38Z,119.76,4.21,8.04,0.7,0.43
2023-12-19T12:46:38Z,120.54,4.78,8.01,0.79,0.47
2023-12-19T13:46:38Z,122.49,4.02,7.84,0.63,0.44
2023-12-19T14:46:38Z,115.19,3.96,7.92,0.64,0.47
2023-12-20T10:02:36Z,107.74,3.81,4.05,0.75,0.51
2023-12-20T11:02:36Z,105.83,3.56,7.38,0.68,0.48
2023-12-20T12:02:36Z,100.7,3.72,7.02,0.73,0.43
2023-12-20T13:02:36Z,101.84,3.54,6.46,0.61,0.42
2023-12-20T14:02:36Z,102.61,3.53,6.22,0.57,0.37
2023-12-20T15:02:36Z,107.91,4.11,7.63,0.55,0.35
2023-12-20T16:02:36Z,112.98,2.7,6.71,0.57,0.36
2023-12-20T17:02:36Z,119.56,2.6,3.23,0.85,0.54
2023-12-20T18:02:36Z,141.34,2.87,6.62,0.8,0.5
2023-12-20T19:02:36Z,147.68,2.98,4.39,0.7,0.49
2023-12-20T20:02:36Z,123.22,3.39,6.77,0.75,0.5
2023-12-20T21:02:36Z,114.66,3.82,6.58,0.74,0.53
2023-12-20T22:02:36Z,109.16,3.98,6.53,0.84,0.58
2023-12-20T23:02:36Z,126.12,4.04,8.3,0.89,0.57
2023-12-21T00:02:36Z,111.16,4.41,7.13,1.01,0.66
2023-12-21T01:02:36Z,107.62,4.1,7.02,1,0.67
2023-12-21T02:02:36Z,111.85,4.24,7.2,0.77,0.67
2023-12-21T03:02:36Z,106,4.4,7.14,1.14,0.69
2023-12-21T04:02:36Z,106.27,4.24,7.99,1.1,0.79
2023-12-21T05:02:36Z,115.7,3.97,8.39,0.94,0.67
2023-12-21T06:02:36Z,114.6,4.24,8.09,0.92,0.72
2023-12-21T07:02:36Z,120.09,4.67,8.48,1,0.72
2023-12-21T08:02:36Z,122.21,4.62,8.81,1.01,0.8
2023-12-21T09:02:36Z,125.35,4.07,6.29,1.16,0.75
2023-12-21T10:02:36Z,143.82,4.18,8.81,1.17,0.75
2023-12-21T11:02:36Z,149.14,4.35,9.36,1,0.76
2023-12-21T12:02:36Z,146.85,4.55,8.37,1.16,0.79
2023-12-21T13:02:36Z,153.2,3.67,7.56,1.17,0.87
2023-12-21T14:02:36Z,155.25,3.37,8.02,1.12,0.83
2023-12-21T15:02:36Z,174.79,3.55,4.22,1.27,0.82
2023-12-21T16:02:36Z,184.13,3.7,4.28,1.38,0.94
2023-12-21T17:02:36Z,182.48,3.4,4.36,1.27,0.89
2023-12-21T18:02:36Z,173.89,3.66,4.24,1.02,0.76
2023-12-21T19:02:36Z,191.09,3.34,4.26,1.22,0.85
2023-12-21T20:02:36Z,214.61,3.93,4.92,1.51,1.01
2023-12-21T21:02:36Z,218.07,3.64,4.89,1.66,1.13
2023-12-21T22:02:36Z,224.38,3.54,4.65,1.9,1.1
2023-12-21T23:02:36Z,218.95,3.53,4.42,1.38,0.91
2023-12-22T00:02:36Z,213.5,3.71,4.41,1.26,0.87
2023-12-22T01:02:36Z,222.15,4.12,4.97,1.66,1.03
2023-12-22T02:02:36Z,224.36,3.84,5.05,1.37,1.01
2024-01-09T08:04:50Z,115.68,3.62,8.97,0.78,0.58
2024-01-09T09:04:50Z,116.63,3.56,6.84,0.83,0.6
2024-01-09T10:04:50Z,121.46,4.04,7.7,0.74,0.58
2024-01-09T11:04:50Z,114.93,4.33,6.97,0.73,0.57
2024-01-09T12:04:50Z,120.49,4.34,5.25,0.8,0.58
2024-01-09T13:04:50Z,118.98,4.66,6.68,0.97,0.53
2024-01-09T14:04:50Z,116.07,4.13,6.91,0.81,0.49
2024-01-09T15:04:50Z,129.34,4.09,6.77,0.72,0.53
2024-01-09T16:04:50Z,122.49,4.48,5.55,0.78,0.44
2024-01-09T17:04:50Z,118.71,4.12,5.38,0.68,0.47
2024-01-09T18:04:50Z,120.92,4.67,6.12,0.68,0.45
2024-01-09T19:04:50Z,117.91,4.09,6.26,0.74,0.46
2024-01-09T20:04:50Z,125.97,3.37,6.13,0.65,0.42
2024-01-09T21:04:50Z,118.4,3.68,6.31,0.76,0.47
2024-01-09T22:04:50Z,123.84,3.47,5.49,0.75,0.43
2024-01-09T23:04:50Z,122.06,3.32,5.86,0.69,0.5
2024-01-10T12:55:56Z,139.06,3.2,4.43,0.79,0.5
2024-01-10T13:55:56Z,136.07,3.09,3.85,0.94,0.57
2024-01-10T14:55:56Z,145.58,3.27,4.37,0.94,0.6
2024-01-10T15:55:56Z,139.83,3.41,4.61,0.71,0.52
2024-01-10T16:55:56Z,141.36,3.31,4.42,0.79,0.51
2024-01-10T17:55:56Z,0,0.98,140.89,149.05,0.53
2024-01-11T09:20:37Z,94.53,4.78,7.68,1.31,0.97
2024-01-11T10:20:37Z,93.45,5.24,7.64,1.39,1.07
2024-01-11T11:20:37Z,95.89,5.44,7.4,1.46,1.2
2024-01-11T12:20:37Z,99.28,5.03,7.3,1.36,1.56
2024-01-11T13:20:37Z,94.71,5.57,7.36,1.56,1.02
2024-01-11T14:20:37Z,101.5,5.03,7.79,1.29,0.97
2024-01-11T15:20:37Z,99.41,4.74,7.66,1.53,1.03
2024-01-11T16:20:37Z,103.71,4.29,8.31,1.37,0.99
